time,latitude(degrees),longitudes(degrees),altitude(meters),n_sats,flags
19691231_190627,37.4301448468,-122.1742254163,71.1251148665, 9, 0
19691231_190627,37.4301448468,-122.1742254163,71.1251148665, 9, 0
19691231_190627,37.4301448468,-122.1742254163,71.1251148665, 9, 0
19691231_190627,37.4301448468,-122.1742254163,71.1251148665, 9, 0
19691231_190627,37.4301249905,-122.1742171549,70.0694383857, 9, 1
19691231_190627,37.4301249905,-122.1742171549,70.0694383857, 9, 1
19691231_190627,37.4301249905,-122.1742171549,70.0694383857, 9, 1
19691231_190627,37.4301297838,-122.1742002613,69.0188373535, 9, 0
19691231_190627,37.4301297838,-122.1742002613,69.0188373535, 9, 0
19691231_190627,37.4301297838,-122.1742002613,69.0188373535, 9, 0
19691231_190627,37.4301297838,-122.1742002613,69.0188373535, 9, 0
19691231_190627,37.4301179403,-122.1742190355,70.0669039533, 9, 1
19691231_190627,37.4301179403,-122.1742190355,70.0669039533, 9, 1
19691231_190628,37.4301179403,-122.1742190355,70.0669039533, 9, 1
19691231_190628,37.4301348615,-122.1742118507,68.0679070031, 9, 0
19691231_190628,37.4301348615,-122.1742118507,68.0679070031, 9, 0
19691231_190628,37.4301348615,-122.1742118507,68.0679070031, 9, 0
19691231_190628,37.4301348615,-122.1742118507,68.0679070031, 9, 0
19691231_190628,37.4301108784,-122.1742208453,70.0643652869, 9, 1
19691231_190628,37.4301108784,-122.1742208453,70.0643652869, 9, 1
19691231_190628,37.4301108784,-122.1742208453,70.0643652869, 9, 1
19691231_190628,37.4300841751,-122.1742077287,68.3088668446, 9, 0
19691231_190628,37.4300841751,-122.1742077287,68.3088668446, 9, 0
19691231_190628,37.4300841751,-122.1742077287,68.3088668446, 9, 0
19691231_190628,37.4300841751,-122.1742077287,68.3088668446, 9, 0
19691231_190628,37.4300841751,-122.1742077287,68.3088668446, 9, 0
19691231_190628,37.4301038051,-122.1742225841,70.0618225539, 9, 1
19691231_190628,37.4301038051,-122.1742225841,70.0618225539, 9, 1
19691231_190628,37.4301038051,-122.1742225841,70.0618225539, 9, 1
19691231_190628,37.4301038051,-122.1742225841,70.0618225539, 9, 1
19691231_190628,37.4300816561,-122.1742322953,70.7129511502, 9, 0
19691231_190628,37.4300816561,-122.1742322953,70.7129511502, 9, 0
19691231_190628,37.4300816561,-122.1742322953,70.7129511502, 9, 0
19691231_190628,37.4300816561,-122.1742322953,70.7129511502, 9, 0
19691231_190628,37.4300967210,-122.1742242520,70.0592759147, 9, 1
19691231_190628,37.4300967210,-122.1742242520,70.0592759147, 9, 1
19691231_190628,37.4300967210,-122.1742242520,70.0592759147, 9, 1
19691231_190628,37.4300946101,-122.1742413017,70.5509205557, 9, 0
19691231_190628,37.4300946101,-122.1742413017,70.5509205557, 9, 0
19691231_190628,37.4300946101,-122.1742413017,70.5509205557, 9, 0
19691231_190628,37.4300946101,-122.1742413017,70.5509205557, 9, 0
19691231_190628,37.4300896265,-122.1742258487,70.0567255316, 9, 1
19691231_190628,37.4300896265,-122.1742258487,70.0567255316, 9, 1
19691231_190628,37.4300896265,-122.1742258487,70.0567255316, 9, 1
19691231_190628,37.4300896265,-122.1742258487,70.0567255316, 9, 1
19691231_190628,37.4301104384,-122.1742346055,67.7926027791, 9, 0
19691231_190628,37.4301104384,-122.1742346055,67.7926027791, 9, 0
19691231_190628,37.4301104384,-122.1742346055,67.7926027791, 9, 0
19691231_190628,37.4301104384,-122.1742346055,67.7926027791, 9, 0
19691231_190628,37.4300825220,-122.1742273742,70.0541715665, 9, 1
19691231_190628,37.4300825220,-122.1742273742,70.0541715665, 9, 1
19691231_190629,37.4300825220,-122.1742273742,70.0541715665, 9, 1
19691231_190629,37.4300708905,-122.1742185226,68.6336662637, 9, 0
19691231_190629,37.4300708905,-122.1742185226,68.6336662637, 9, 0
19691231_190629,37.4300708905,-122.1742185226,68.6336662637, 9, 0
19691231_190629,37.4300708905,-122.1742185226,68.6336662637, 9, 0
19691231_190629,37.4300754080,-122.1742288284,70.0516141860, 9, 1
19691231_190629,37.4300754080,-122.1742288284,70.0516141860, 9, 1
19691231_190629,37.4300754080,-122.1742288284,70.0516141860, 9, 1
19691231_190629,37.4300770260,-122.1742467624,68.6533314585, 9, 0
19691231_190629,37.4300770260,-122.1742467624,68.6533314585, 9, 0
19691231_190629,37.4300770260,-122.1742467624,68.6533314585, 9, 0
19691231_190629,37.4300770260,-122.1742467624,68.6533314585, 9, 0
19691231_190629,37.4300682849,-122.1742302112,70.0490535522, 9, 1
19691231_190629,37.4300682849,-122.1742302112,70.0490535522, 9, 1
19691231_190629,37.4300682849,-122.1742302112,70.0490535522, 9, 1
19691231_190629,37.4300682849,-122.1742302112,70.0490535522, 9, 1
19691231_190629,37.4300594111,-122.1742232870,69.2518748424, 9, 0
19691231_190629,37.4300594111,-122.1742232870,69.2518748424, 9, 0
19691231_190629,37.4300594111,-122.1742232870,69.2518748424, 9, 0
19691231_190629,37.4300594111,-122.1742232870,69.2518748424, 9, 0
19691231_190629,37.4300611533,-122.1742315225,70.0464898301, 9, 1
19691231_190629,37.4300611533,-122.1742315225,70.0464898301, 9, 1
19691231_190629,37.4300611533,-122.1742315225,70.0464898301, 9, 1
19691231_190629,37.4300680351,-122.1742192415,69.4080825243, 9, 0
19691231_190629,37.4300680351,-122.1742192415,69.4080825243, 9, 0
19691231_190629,37.4300680351,-122.1742192415,69.4080825243, 9, 0
19691231_190629,37.4300680351,-122.1742192415,69.4080825243, 9, 0
19691231_190629,37.4300540135,-122.1742327622,70.0439231811, 9, 1
19691231_190629,37.4300540135,-122.1742327622,70.0439231811, 9, 1
19691231_190629,37.4300540135,-122.1742327622,70.0439231811, 9, 1
19691231_190629,37.4300370314,-122.1742476833,71.4446333806, 9, 0
19691231_190629,37.4300370314,-122.1742476833,71.4446333806, 9, 0
19691231_190629,37.4300370314,-122.1742476833,71.4446333806, 9, 0
19691231_190629,37.4300370314,-122.1742476833,71.4446333806, 9, 0
19691231_190629,37.4300468660,-122.1742339302,70.0413537739, 9, 1
19691231_190629,37.4300468660,-122.1742339302,70.0413537739, 9, 1
19691231_190629,37.4300468660,-122.1742339302,70.0413537739, 9, 1
19691231_190630,37.4300468660,-122.1742339302,70.0413537739, 9, 1
19691231_190630,37.4300237948,-122.1742544448,68.8423340284, 9, 0
19691231_190630,37.4300237948,-122.1742544448,68.8423340284, 9, 0
19691231_190630,37.4300237948,-122.1742544448,68.8423340284, 9, 0
19691231_190630,37.4300237948,-122.1742544448,68.8423340284, 9, 0
19691231_190630,37.4300397113,-122.1742350265,70.0387817684, 9, 1
19691231_190630,37.4300397113,-122.1742350265,70.0387817684, 9, 1
19691231_190630,37.4300397113,-122.1742350265,70.0387817684, 9, 1
19691231_190630,37.4300466483,-122.1742264481,68.9010322854, 9, 0
19691231_190630,37.4300466483,-122.1742264481,68.9010322854, 9, 0
19691231_190630,37.4300466483,-122.1742264481,68.9010322854, 9, 0
19691231_190630,37.4300466483,-122.1742264481,68.9010322854, 9, 0
19691231_190630,37.4300466483,-122.1742264481,68.9010322854, 9, 0
19691231_190630,37.4300325499,-122.1742360510,70.0362073319, 9, 1
19691231_190630,37.4300325499,-122.1742360510,70.0362073319, 9, 1
19691231_190630,37.4300325499,-122.1742360510,70.0362073319, 9, 1
19691231_190630,37.4300325499,-122.1742360510,70.0362073319, 9, 1
19691231_190630,37.4300244940,-122.1742148636,69.1384884161, 9, 0
19691231_190630,37.4300244940,-122.1742148636,69.1384884161, 9, 0
19691231_190630,37.4300244940,-122.1742148636,69.1384884161, 9, 0
19691231_190630,37.4300244940,-122.1742148636,69.1384884161, 9, 0
19691231_190630,37.4300253821,-122.1742370036,70.0336306293, 9, 1
19691231_190630,37.4300253821,-122.1742370036,70.0336306293, 9, 1
19691231_190630,37.4300253821,-122.1742370036,70.0336306293, 9, 1
19691231_190630,37.4300306449,-122.1742075037,70.3285435043, 9, 0
19691231_190630,37.4300306449,-122.1742075037,70.3285435043, 9, 0
19691231_190630,37.4300306449,-122.1742075037,70.3285435043, 9, 0
19691231_190630,37.4300306449,-122.1742075037,70.3285435043, 9, 0
19691231_190630,37.4300182085,-122.1742378843,70.0310518243, 9, 1
19691231_190630,37.4300182085,-122.1742378843,70.0310518243, 9, 1
19691231_190630,37.4300182085,-122.1742378843,70.0310518243, 9, 1
19691231_190630,37.4300114745,-122.1742442789,69.8203080556, 9, 0
19691231_190630,37.4300114745,-122.1742442789,69.8203080556, 9, 0
19691231_190630,37.4300114745,-122.1742442789,69.8203080556, 9, 0
19691231_190630,37.4300114745,-122.1742442789,69.8203080556, 9, 0
19691231_190630,37.4300110295,-122.1742386930,70.0284710797, 9, 1
19691231_190630,37.4300110295,-122.1742386930,70.0284710797, 9, 1
19691231_190631,37.4300110295,-122.1742386930,70.0284710797, 9, 1
19691231_190631,37.4300100619,-122.1742720608,71.3459101845, 9, 0
19691231_190631,37.4300100619,-122.1742720608,71.3459101845, 9, 0
19691231_190631,37.4300100619,-122.1742720608,71.3459101845, 9, 0
19691231_190631,37.4300100619,-122.1742720608,71.3459101845, 9, 0
19691231_190631,37.4300038456,-122.1742394296,70.0258885665, 9, 1
19691231_190631,37.4300038456,-122.1742394296,70.0258885665, 9, 1
19691231_190631,37.4300038456,-122.1742394296,70.0258885665, 9, 1
19691231_190631,37.4300038456,-122.1742394296,70.0258885665, 9, 1
19691231_190631,37.4300045482,-122.1742254320,69.3361834438, 9, 0
19691231_190631,37.4300045482,-122.1742254320,69.3361834438, 9, 0
19691231_190631,37.4300045482,-122.1742254320,69.3361834438, 9, 0
19691231_190631,37.4300045482,-122.1742254320,69.3361834438, 9, 0
19691231_190631,37.4299966572,-122.1742400942,70.0233044467, 9, 1
19691231_190631,37.4299966572,-122.1742400942,70.0233044467, 9, 1
19691231_190631,37.4299966572,-122.1742400942,70.0233044467, 9, 1
19691231_190631,37.4299966572,-122.1742400942,70.0233044467, 9, 1
19691231_190631,37.4299763728,-122.1742648287,72.4861302981, 9, 0
19691231_190631,37.4299763728,-122.1742648287,72.4861302981, 9, 0
19691231_190631,37.4299763728,-122.1742648287,72.4861302981, 9, 0
19691231_190631,37.4299763728,-122.1742648287,72.4861302981, 9, 0
19691231_190631,37.4299894648,-122.1742406866,70.0207188831, 9, 1
19691231_190631,37.4299894648,-122.1742406866,70.0207188831, 9, 1
19691231_190631,37.4299894648,-122.1742406866,70.0207188831, 9, 1
19691231_190631,37.4299728941,-122.1742729362,71.0926256996, 9, 0
19691231_190631,37.4299728941,-122.1742729362,71.0926256996, 9, 0
19691231_190631,37.4299728941,-122.1742729362,71.0926256996, 9, 0
19691231_190631,37.4299728941,-122.1742729362,71.0926256996, 9, 0
19691231_190631,37.4299822688,-122.1742412069,70.0181320460, 9, 1
19691231_190631,37.4299822688,-122.1742412069,70.0181320460, 9, 1
19691231_190631,37.4299822688,-122.1742412069,70.0181320460, 9, 1
19691231_190631,37.4299673209,-122.1742455831,69.5102817734, 9, 0
19691231_190631,37.4299673209,-122.1742455831,69.5102817734, 9, 0
19691231_190631,37.4299673209,-122.1742455831,69.5102817734, 9, 0
19691231_190631,37.4299673209,-122.1742455831,69.5102817734, 9, 0
19691231_190631,37.4299750698,-122.1742416549,70.0155440968, 9, 1
19691231_190631,37.4299750698,-122.1742416549,70.0155440968, 9, 1
19691231_190632,37.4299750698,-122.1742416549,70.0155440968, 9, 1
19691231_190632,37.4299458994,-122.1742474880,67.9897618943, 9, 0
19691231_190632,37.4299458994,-122.1742474880,67.9897618943, 9, 0
19691231_190632,37.4299458994,-122.1742474880,67.9897618943, 9, 0
19691231_190632,37.4299458994,-122.1742474880,67.9897618943, 9, 0
19691231_190632,37.4299678681,-122.1742420308,70.0129552042, 9, 1
19691231_190632,37.4299678681,-122.1742420308,70.0129552042, 9, 1
19691231_190632,37.4299678681,-122.1742420308,70.0129552042, 9, 1
19691231_190632,37.4299826686,-122.1742483946,69.8171254845, 9, 0
19691231_190632,37.4299826686,-122.1742483946,69.8171254845, 9, 0
19691231_190632,37.4299826686,-122.1742483946,69.8171254845, 9, 0
19691231_190632,37.4299826686,-122.1742483946,69.8171254845, 9, 0
19691231_190632,37.4299826686,-122.1742483946,69.8171254845, 9, 0
19691231_190632,37.4299606643,-122.1742423343,70.0103655332, 9, 1
19691231_190632,37.4299606643,-122.1742423343,70.0103655332, 9, 1
19691231_190632,37.4299606643,-122.1742423343,70.0103655332, 9, 1
19691231_190632,37.4299606643,-122.1742423343,70.0103655332, 9, 1
19691231_190632,37.4299606643,-122.1742423343,70.0103655332, 9, 1
19691231_190632,37.4299457325,-122.1742361792,68.6502535903, 9, 0
19691231_190632,37.4299457325,-122.1742361792,68.6502535903, 9, 0
19691231_190632,37.4299457325,-122.1742361792,68.6502535903, 9, 0
19691231_190632,37.4299457325,-122.1742361792,68.6502535903, 9, 0
19691231_190632,37.4299534587,-122.1742425656,70.0077752488, 9, 1
19691231_190632,37.4299534587,-122.1742425656,70.0077752488, 9, 1
19691231_190632,37.4299534587,-122.1742425656,70.0077752488, 9, 1
19691231_190632,37.4299381665,-122.1742391970,70.7693142084, 9, 0
19691231_190632,37.4299381665,-122.1742391970,70.7693142084, 9, 0
19691231_190632,37.4299381665,-122.1742391970,70.7693142084, 9, 0
19691231_190632,37.4299381665,-122.1742391970,70.7693142084, 9, 0
19691231_190632,37.4299462519,-122.1742427246,70.0051845162, 9, 1
19691231_190632,37.4299462519,-122.1742427246,70.0051845162, 9, 1
19691231_190632,37.4299462519,-122.1742427246,70.0051845162, 9, 1
19691231_190632,37.4299231930,-122.1742285893,70.9906230096, 9, 0
19691231_190632,37.4299231930,-122.1742285893,70.9906230096, 9, 0
19691231_190632,37.4299231930,-122.1742285893,70.9906230096, 9, 0
19691231_190632,37.4299231930,-122.1742285893,70.9906230096, 9, 0
19691231_190632,37.4299390444,-122.1742428113,70.0025935034, 9, 1
19691231_190632,37.4299390444,-122.1742428113,70.0025935034, 9, 1
19691231_190633,37.4299390444,-122.1742428113,70.0025935034, 9, 1
19691231_190633,37.4299291242,-122.1742253978,71.1406073695, 9, 0
19691231_190633,37.4299291242,-122.1742253978,71.1406073695, 9, 0
19691231_190633,37.4299291242,-122.1742253978,71.1406073695, 9, 0
19691231_190633,37.4299291242,-122.1742253978,71.1406073695, 9, 0
19691231_190633,37.4299318365,-122.1742428257,70.0000023731, 9, 1
19691231_190633,37.4299318365,-122.1742428257,70.0000023731, 9, 1
19691231_190633,37.4299318365,-122.1742428257,70.0000023731, 9, 1
19691231_190633,37.4299182334,-122.1742435131,71.6282322413, 9, 0
19691231_190633,37.4299182334,-122.1742435131,71.6282322413, 9, 0
19691231_190633,37.4299182334,-122.1742435131,71.6282322413, 9, 0
19691231_190633,37.4299182334,-122.1742435131,71.6282322413, 9, 0
19691231_190633,37.4299246287,-122.1742427678,69.9974112933, 9, 1
19691231_190633,37.4299246287,-122.1742427678,69.9974112933, 9, 1
19691231_190633,37.4299246287,-122.1742427678,69.9974112933, 9, 1
19691231_190633,37.4299246287,-122.1742427678,69.9974112933, 9, 1
19691231_190633,37.4299143591,-122.1742302266,70.9792819476, 9, 0
19691231_190633,37.4299143591,-122.1742302266,70.9792819476, 9, 0
19691231_190633,37.4299143591,-122.1742302266,70.9792819476, 9, 0
19691231_190633,37.4299143591,-122.1742302266,70.9792819476, 9, 0
19691231_190633,37.4299174216,-122.1742426376,69.9948204314, 9, 1
19691231_190633,37.4299174216,-122.1742426376,69.9948204314, 9, 1
19691231_190633,37.4299174216,-122.1742426376,69.9948204314, 9, 1
19691231_190633,37.4299174216,-122.1742426376,69.9948204314, 9, 1
19691231_190633,37.4298861899,-122.1742446129,71.7051865595, 9, 0
19691231_190633,37.4298861899,-122.1742446129,71.7051865595, 9, 0
19691231_190633,37.4298861899,-122.1742446129,71.7051865595, 9, 0
19691231_190633,37.4298861899,-122.1742446129,71.7051865595, 9, 0
19691231_190633,37.4299102155,-122.1742424351,69.9922299480, 9, 1
19691231_190633,37.4299102155,-122.1742424351,69.9922299480, 9, 1
19691231_190633,37.4299102155,-122.1742424351,69.9922299480, 9, 1
19691231_190633,37.4298991237,-122.1742418861,70.5551028937, 9, 0
19691231_190633,37.4298991237,-122.1742418861,70.5551028937, 9, 0
19691231_190633,37.4298991237,-122.1742418861,70.5551028937, 9, 0
19691231_190633,37.4298991237,-122.1742418861,70.5551028937, 9, 0
19691231_190633,37.4299030109,-122.1742421603,69.9896400139, 9, 1
19691231_190633,37.4299030109,-122.1742421603,69.9896400139, 9, 1
19691231_190634,37.4299030109,-122.1742421603,69.9896400139, 9, 1
19691231_190634,37.4299014385,-122.1742347678,68.4505534445, 9, 0
19691231_190634,37.4299014385,-122.1742347678,68.4505534445, 9, 0
19691231_190634,37.4299014385,-122.1742347678,68.4505534445, 9, 0
19691231_190634,37.4299014385,-122.1742347678,68.4505534445, 9, 0
19691231_190634,37.4298958083,-122.1742418132,69.9870507921, 9, 1
19691231_190634,37.4298958083,-122.1742418132,69.9870507921, 9, 1
19691231_190634,37.4298958083,-122.1742418132,69.9870507921, 9, 1
19691231_190634,37.4298902080,-122.1742491797,70.1583696326, 9, 0
19691231_190634,37.4298902080,-122.1742491797,70.1583696326, 9, 0
19691231_190634,37.4298902080,-122.1742491797,70.1583696326, 9, 0
19691231_190634,37.4298902080,-122.1742491797,70.1583696326, 9, 0
19691231_190634,37.4298902080,-122.1742491797,70.1583696326, 9, 0
19691231_190634,37.4298886082,-122.1742413939,69.9844624513, 9, 1
19691231_190634,37.4298886082,-122.1742413939,69.9844624513, 9, 1
19691231_190634,37.4298886082,-122.1742413939,69.9844624513, 9, 1
19691231_190634,37.4298886082,-122.1742413939,69.9844624513, 9, 1
19691231_190634,37.4298865312,-122.1742381410,67.3473910117, 9, 0
19691231_190634,37.4298865312,-122.1742381410,67.3473910117, 9, 0
19691231_190634,37.4298865312,-122.1742381410,67.3473910117, 9, 0
19691231_190634,37.4298865312,-122.1742381410,67.3473910117, 9, 0
19691231_190634,37.4298814109,-122.1742409024,69.9818751543, 9, 1
19691231_190634,37.4298814109,-122.1742409024,69.9818751543, 9, 1
19691231_190634,37.4298814109,-122.1742409024,69.9818751543, 9, 1
19691231_190634,37.4298656097,-122.1742386529,70.8110915935, 9, 0
19691231_190634,37.4298656097,-122.1742386529,70.8110915935, 9, 0
19691231_190634,37.4298656097,-122.1742386529,70.8110915935, 9, 0
19691231_190634,37.4298656097,-122.1742386529,70.8110915935, 9, 0
19691231_190634,37.4298742170,-122.1742403387,69.9792890669, 9, 1
19691231_190634,37.4298742170,-122.1742403387,69.9792890669, 9, 1
19691231_190634,37.4298742170,-122.1742403387,69.9792890669, 9, 1
19691231_190634,37.4298742170,-122.1742403387,69.9792890669, 9, 1
19691231_190634,37.4298755686,-122.1742480066,73.6745301665, 9, 0
19691231_190634,37.4298755686,-122.1742480066,73.6745301665, 9, 0
19691231_190634,37.4298755686,-122.1742480066,73.6745301665, 9, 0
19691231_190634,37.4298755686,-122.1742480066,73.6745301665, 9, 0
19691231_190634,37.4298670270,-122.1742397029,69.9767043549, 9, 1
19691231_190634,37.4298670270,-122.1742397029,69.9767043549, 9, 1
19691231_190635,37.4298670270,-122.1742397029,69.9767043549, 9, 1
19691231_190635,37.4298496983,-122.1742137193,69.2849628130, 9, 0
19691231_190635,37.4298496983,-122.1742137193,69.2849628130, 9, 0
19691231_190635,37.4298496983,-122.1742137193,69.2849628130, 9, 0
19691231_190635,37.4298496983,-122.1742137193,69.2849628130, 9, 0
19691231_190635,37.4298598412,-122.1742389950,69.9741211841, 9, 1
19691231_190635,37.4298598412,-122.1742389950,69.9741211841, 9, 1
19691231_190635,37.4298598412,-122.1742389950,69.9741211841, 9, 1
